Field Group,Heading Category,Heading,Status,Product Name,Quantity,Units,Value GBP,Actual/Issued Date,Application Area ha,Av Field Unit Price GBP,Crop Group,Field Defined Name,Variety,Year,Quantity per Application Area ha
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Efeckt (17177),4.364,L,53.99,03/05/2018,4.5,12.372,Sugar Beet,CF10,Sugar Beet,2018,0.97
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Efeckt (17177),3.636,L,44.99,03/05/2018,3.75,12.372,Sugar Beet,CF7,Sugar Beet,2018,0.97
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Falcon (16459),2.5,L,44.3,09/06/2018,2,17.72,Sugar Beet,CF44,Sugar Beet,2018,1.25
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Finish Sx (18762),236.363,g,55.51,03/05/2018,3.15,0.235,Barley Winter,CF21,Barley Winter,2018,75.036
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Finish Sx (18762),294.891,g,69.25,03/05/2018,3.93,0.235,Barley Winter,CF34,Barley Winter,2018,75.036
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Finish Sx (18762),511.745,g,120.18,03/05/2018,6.82,0.235,Barley Winter,CF43,Barley Winter,2018,75.036
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Finish Sx (18762),283.385,g,66.55,09/05/2018,3.8,0.235,Wheat Winter,CF15,KWS Kerrin,2018,74.575
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Finish Sx (18762),243.86,g,57.27,09/05/2018,3.27,0.235,Wheat Winter,CF25,KWS Kerrin,2018,74.575
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Finish Sx (18762),242.369,g,56.92,09/05/2018,3.25,0.235,Wheat Winter,CF30,KWS Lili,2018,74.575
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Finish Sx (18762),934.425,g,219.45,09/05/2018,12.53,0.235,Wheat Winter,CF31,KWS Lili,2018,74.575
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Finish Sx (18762),357.96,g,84.07,09/05/2018,4.8,0.235,Wheat Winter,CF33,KWS Lili,2018,74.575
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Finish Sx (18762),275.315,g,64.66,03/06/2018,4.2,0.235,Barley Spring,CF16.C/03,Barley Spring,2018,65.551
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Finish Sx (18762),327.756,g,76.97,03/06/2018,5,0.235,Barley Spring,CF28,Barley Spring,2018,65.551
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Finish Sx (18762),229.429,g,53.88,03/06/2018,3.5,0.235,Barley Spring,CF29,Barley Spring,2018,65.551
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Finish Sx (18762),375,g,88.07,11/06/2018,6.7,0.235,Barley Spring,CF5,Barley Spring,2018,55.97
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Fox (11981),13,L,202.41,29/01/2018,13,15.57,Rape Winter,CF52,Rape Winter,2018,1
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Gal-Gone (17505),6.5,L,38.84,18/05/2018,8.8,6.696,Barley Spring,CF1,Barley Spring,2018,0.739
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Gal-Gone (17505),3.307,L,19.76,03/06/2018,4.2,6.696,Barley Spring,CF16.C/03,Barley Spring,2018,0.787
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Gal-Gone (17505),3.937,L,23.53,03/06/2018,5,6.696,Barley Spring,CF28,Barley Spring,2018,0.787
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Gal-Gone (17505),2.756,L,16.47,03/06/2018,3.5,6.696,Barley Spring,CF29,Barley Spring,2018,0.787
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Gal-Gone (17505),15.32,L,91.55,06/06/2018,16,6.696,Wheat Winter,CF18,KWS Lili,2018,0.957
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Gal-Gone (17505),9.68,L,57.85,06/06/2018,10.11,6.696,Wheat Winter,CF2,KWS Lili,2018,0.957
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Gal-Gone (17505),5,L,29.88,11/06/2018,6.7,6.696,Barley Spring,CF5,Barley Spring,2018,0.746
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Garryowen XL (17508),2.857,L,5.47,27/08/2017,1,1.966,Sugar Beet,CF10,Sugar Beet,2018,2.857
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Garryowen XL (17508),2.857,L,5.47,27/08/2017,1,1.966,Sugar Beet,CF7,Sugar Beet,2018,2.857
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Garryowen XL (17508),14.286,L,27.37,27/08/2017,5,1.966,Wheat Winter,CF15,KWS Kerrin,2018,2.857
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Garryowen XL (17508),25.744,L,49.33,20/09/2017,6.7,1.966,Barley Spring,CF5,Barley Spring,2018,3.842
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Garryowen XL (17508),8.182,L,15.68,20/09/2017,3.4,1.966,Barley Winter,CF34,Barley Winter,2018,2.406
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Garryowen XL (17508),8.422,L,16.14,20/09/2017,3.5,1.966,Barley Winter,CF35,Barley Winter,2018,2.406
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Garryowen XL (17508),17.291,L,33.13,20/09/2017,4.5,1.966,Sugar Beet,CF10,Sugar Beet,2018,3.842
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Garryowen XL (17508),29.894,L,57.28,20/09/2017,7.78,1.966,Sugar Beet,CF17,Sugar Beet,2018,3.842
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Garryowen XL (17508),15.37,L,29.45,20/09/2017,4,1.966,Sugar Beet,CF3,Sugar Beet,2018,3.842
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Garryowen XL (17508),17.291,L,33.13,20/09/2017,4.5,1.966,Sugar Beet,CF4,Sugar Beet,2018,3.842
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Garryowen XL (17508),14.409,L,27.61,20/09/2017,3.75,1.967,Sugar Beet,CF7,Sugar Beet,2018,3.842
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Garryowen XL (17508),13.235,L,25.36,20/09/2017,5.5,1.967,Unallocated,CF32,Crop Trials,2018,2.406
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Garryowen XL (17508),28.877,L,55.33,20/09/2017,12,1.967,Wheat Winter,CF14,KWS Kerrin,2018,2.406
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Garryowen XL (17508),8.422,L,16.14,20/09/2017,3.5,1.966,Wheat Winter,CF25,KWS Kerrin,2018,2.406
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Garryowen XL (17508),8.422,L,16.14,20/09/2017,3.5,1.966,Wheat Winter,CF27,KWS Kerrin,2018,2.406
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Garryowen XL (17508),14.439,L,27.67,20/09/2017,6,1.967,Wheat Winter,CF50,KWS Kerrin,2018,2.406
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Goltix 70 SC (16638),8.182,L,145.34,03/05/2018,4.5,17.764,Sugar Beet,CF10,Sugar Beet,2018,1.818
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Goltix 70 SC (16638),6.818,L,121.12,03/05/2018,3.75,17.764,Sugar Beet,CF7,Sugar Beet,2018,1.818
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Goltix 70 SC (16638),4.701,L,83.52,18/05/2018,4.5,17.764,Sugar Beet,CF10,Sugar Beet,2018,1.045
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Goltix 70 SC (16638),7.737,L,137.44,18/05/2018,7.78,17.764,Sugar Beet,CF17,Sugar Beet,2018,0.994
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Goltix 70 SC (16638),8.155,L,144.86,18/05/2018,8.2,17.764,Sugar Beet,CF26,Sugar Beet,2018,0.994
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Goltix 70 SC (16638),4.179,L,74.24,18/05/2018,4,17.764,Sugar Beet,CF3,Sugar Beet,2018,1.045
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Goltix 70 SC (16638),4.701,L,83.52,18/05/2018,4.5,17.764,Sugar Beet,CF4,Sugar Beet,2018,1.045
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Goltix 70 SC (16638),16.608,L,295.02,18/05/2018,16.7,17.764,Sugar Beet,CF44,Sugar Beet,2018,0.994
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Goltix 70 SC (16638),3.918,L,69.6,18/05/2018,3.75,17.764,Sugar Beet,CF7,Sugar Beet,2018,1.045
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Goltix 70 SC (16638),2.687,L,47.72,01/06/2018,4.5,17.764,Sugar Beet,CF10,Sugar Beet,2018,0.597
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Goltix 70 SC (16638),10,L,177.64,01/06/2018,7.78,17.764,Sugar Beet,CF17,Sugar Beet,2018,1.285
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Goltix 70 SC (16638),8.233,L,146.25,01/06/2018,8.2,17.764,Sugar Beet,CF26,Sugar Beet,2018,1.004
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Goltix 70 SC (16638),2.388,L,42.42,01/06/2018,4,17.764,Sugar Beet,CF3,Sugar Beet,2018,0.597
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Goltix 70 SC (16638),2.687,L,47.72,01/06/2018,4.5,17.764,Sugar Beet,CF4,Sugar Beet,2018,0.597
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Goltix 70 SC (16638),16.767,L,297.85,01/06/2018,16.7,17.764,Sugar Beet,CF44,Sugar Beet,2018,1.004
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Goltix 70 SC (16638),2.239,L,39.77,01/06/2018,3.75,17.764,Sugar Beet,CF7,Sugar Beet,2018,0.597
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Herold (16195),2,L,132.31,26/10/2017,7.8,66.154,Barley Winter,CF11,Barley Winter,2018,0.256
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Herold (16195),0.879,L,58.15,26/10/2017,3.5,66.154,Barley Winter,CF21,Barley Winter,2018,0.251
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Herold (16195),0.728,L,48.18,26/10/2017,2.9,66.154,Barley Winter,CF24,Barley Winter,2018,0.251
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Herold (16195),0.854,L,56.49,26/10/2017,3.4,66.154,Barley Winter,CF34,Barley Winter,2018,0.251
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Herold (16195),0.879,L,58.15,26/10/2017,3.5,66.154,Barley Winter,CF35,Barley Winter,2018,0.251
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Herold (16195),2.16,L,142.88,26/10/2017,8.6,66.154,Barley Winter,CF43,Barley Winter,2018,0.251
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Herold (16195),1.389,L,91.88,26/10/2017,4.5,66.154,Wheat Winter,CF13,KWS Lili,2018,0.309
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Herold (16195),3.517,L,232.66,26/10/2017,12,66.154,Wheat Winter,CF14,KWS Kerrin,2018,0.293
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Herold (16195),1.143,L,75.62,26/10/2017,3.9,66.154,Wheat Winter,CF15,KWS Kerrin,2018,0.293
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Herold (16195),2.4,L,158.77,26/10/2017,8,66.154,Wheat Winter,CF16.A,KWS Lili,2018,0.3
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Herold (16195),2.94,L,194.49,26/10/2017,9.8,66.154,Wheat Winter,CF16.B/02,KWS Lili,2018,0.3
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Herold (16195),1.077,L,71.24,26/10/2017,3.5,66.154,Wheat Winter,CF25,KWS Kerrin,2018,0.308
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Herold (16195),1.077,L,71.24,26/10/2017,3.5,66.154,Wheat Winter,CF27,KWS Kerrin,2018,0.308
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Herold (16195),1.019,L,67.38,26/10/2017,3.3,66.154,Wheat Winter,CF30,KWS Lili,2018,0.309
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Herold (16195),3.611,L,238.89,26/10/2017,11.7,66.154,Wheat Winter,CF31,KWS Lili,2018,0.309
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Herold (16195),1.481,L,98.01,26/10/2017,4.8,66.154,Wheat Winter,CF33,KWS Lili,2018,0.309
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Herold (16195),1.846,L,122.13,26/10/2017,6,66.154,Wheat Winter,CF50,KWS Kerrin,2018,0.308
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Herold (16195),5.079,L,336.02,02/11/2017,16,66.154,Wheat Winter,CF18,KWS Lili,2018,0.317
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Herold (16195),2.921,L,193.21,02/11/2017,9.2,66.154,Wheat Winter,CF2,KWS Lili,2018,0.317
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Horus (16216),12,L,357.6,09/05/2018,10.11,29.8,Wheat Winter,CF2,KWS Lili,2018,1.187
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Kerb Flo 500 (15586),14.167,L,162.92,29/01/2018,8.5,11.5,Rape Winter,CF8,Rape Winter,2018,1.667
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Kerb Flo 500 (15586),15.833,L,182.08,29/01/2018,9.5,11.5,Rape Winter,CF9,Rape Winter,2018,1.667
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Laser (17339),10,L,348,07/04/2018,9.5,34.8,Rape Winter,CF9,Rape Winter,2018,1.053
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Lenazar Flowable (11068),1,L,19.13,01/06/2018,7.78,19.125,Sugar Beet,CF17,Sugar Beet,2018,0.129
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Liaison (17089),51.358,L,118.92,09/07/2018,13,2.316,Rape Winter,CF52,Rape Winter,2018,3.951
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Liaison (17089),33.58,L,77.76,09/07/2018,8.5,2.316,Rape Winter,CF8,Rape Winter,2018,3.951
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Liaison (17089),75.062,L,173.81,09/07/2018,19,2.316,Rape Winter,CF9,Rape Winter,2018,3.951
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Most Micro (16063),4,L,21.58,26/10/2017,7.8,5.396,Barley Winter,CF11,Barley Winter,2018,0.513
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Most Micro (16063),7.991,L,43.12,26/10/2017,3.5,5.396,Barley Winter,CF21,Barley Winter,2018,2.283
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Most Micro (16063),6.621,L,35.73,26/10/2017,2.9,5.396,Barley Winter,CF24,Barley Winter,2018,2.283
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Most Micro (16063),7.763,L,41.89,26/10/2017,3.4,5.396,Barley Winter,CF34,Barley Winter,2018,2.283
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Most Micro (16063),7.991,L,43.12,26/10/2017,3.5,5.396,Barley Winter,CF35,Barley Winter,2018,2.283
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Most Micro (16063),19.635,L,105.95,26/10/2017,8.6,5.396,Barley Winter,CF43,Barley Winter,2018,2.283
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Most Micro (16063),10.37,L,55.96,26/10/2017,4.5,5.396,Wheat Winter,CF13,KWS Lili,2018,2.305
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Most Micro (16063),8.989,L,48.5,26/10/2017,8,5.396,Wheat Winter,CF16.A,KWS Lili,2018,1.124
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Most Micro (16063),11.011,L,59.42,26/10/2017,9.8,5.396,Wheat Winter,CF16.B/02,KWS Lili,2018,1.124
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Most Micro (16063),8.077,L,43.58,26/10/2017,3.5,5.396,Wheat Winter,CF25,KWS Kerrin,2018,2.308
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Most Micro (16063),8.077,L,43.58,26/10/2017,3.5,5.396,Wheat Winter,CF27,KWS Kerrin,2018,2.308
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Most Micro (16063),7.605,L,41.04,26/10/2017,3.3,5.396,Wheat Winter,CF30,KWS Lili,2018,2.305
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Most Micro (16063),26.963,L,145.49,26/10/2017,11.7,5.396,Wheat Winter,CF31,KWS Lili,2018,2.305
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Most Micro (16063),11.062,L,59.69,26/10/2017,4.8,5.396,Wheat Winter,CF33,KWS Lili,2018,2.305
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Most Micro (16063),13.846,L,74.71,26/10/2017,6,5.396,Wheat Winter,CF50,KWS Kerrin,2018,2.308
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Most Micro (16063),19.048,L,102.78,02/11/2017,16,5.396,Wheat Winter,CF18,KWS Lili,2018,1.19
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Most Micro (16063),10.952,L,59.1,02/11/2017,9.2,5.396,Wheat Winter,CF2,KWS Lili,2018,1.19
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Naspar Extra (17038),0.773,L,15.38,20/09/2017,8.5,24.882,Rape Winter,CF8,Rape Winter,2018,0.091
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Naspar Extra (17038),1.727,L,34.38,20/09/2017,19,24.882,Rape Winter,CF9,Rape Winter,2018,0.091
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Springbok (16786),30,L,579,20/09/2017,13,19.3,Rape Winter,CF52,Rape Winter,2018,2.308
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Surrender (16169),12,L,31.01,15/10/2017,4.2,2.187,Barley Spring,CF16.C/03,Barley Spring,2018,2.857
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Surrender (16169),28,L,72.35,15/10/2017,9.8,2.187,Wheat Winter,CF16.B/02,KWS Lili,2018,2.857
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Surrender (16169),70,L,180.89,21/03/2018,16.7,2.187,Sugar Beet,CF44,Sugar Beet,2018,4.192
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Surrender T/F (17575),10,L,20.78,06/04/2018,4.2,2.078,Barley Spring,CF16.C/03,Barley Spring,2018,2.381
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Surrender T/F (17575),10.999,L,22.86,06/04/2018,4.5,2.078,Sugar Beet,CF10,Sugar Beet,2018,2.444
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Surrender T/F (17575),19.016,L,39.52,06/04/2018,7.78,2.078,Sugar Beet,CF17,Sugar Beet,2018,2.444
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Surrender T/F (17575),20.043,L,41.65,06/04/2018,8.2,2.078,Sugar Beet,CF26,Sugar Beet,2018,2.444
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Surrender T/F (17575),9.777,L,20.32,06/04/2018,4,2.078,Sugar Beet,CF3,Sugar Beet,2018,2.444
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Surrender T/F (17575),10.999,L,22.86,06/04/2018,4.5,2.078,Sugar Beet,CF4,Sugar Beet,2018,2.444
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Surrender T/F (17575),9.166,L,19.05,06/04/2018,3.75,2.078,Sugar Beet,CF7,Sugar Beet,2018,2.444
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Trooper (13924),17.5,L,216.83,26/10/2017,7.8,12.39,Barley Winter,CF11,Barley Winter,2018,2.244
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Trooper (13924),24.528,L,303.91,26/10/2017,12,12.39,Wheat Winter,CF14,KWS Kerrin,2018,2.044
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Trooper (13924),7.972,L,98.77,26/10/2017,3.9,12.39,Wheat Winter,CF15,KWS Kerrin,2018,2.044
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Trooper (13924),15.73,L,194.9,26/10/2017,8,12.39,Wheat Winter,CF16.A,KWS Lili,2018,1.966
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Trooper (13924),19.27,L,238.75,26/10/2017,9.8,12.39,Wheat Winter,CF16.B/02,KWS Lili,2018,1.966
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Trooper (13924),34.921,L,432.67,02/11/2017,16,12.39,Wheat Winter,CF18,KWS Lili,2018,2.183
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Trooper (13924),20.079,L,248.78,02/11/2017,9.2,12.39,Wheat Winter,CF2,KWS Lili,2018,2.183
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Vivendi 200 (16966),6.5,L,99.13,07/04/2018,13,24.729,Rape Winter,CF52,Rape Winter,2018,0.5
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Vivendi 200 (16966),2.665,L,40.65,01/06/2018,8.2,24.729,Sugar Beet,CF26,Sugar Beet,2018,0.325
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Vivendi 200 (16966),5.428,L,82.78,01/06/2018,16.7,24.729,Sugar Beet,CF44,Sugar Beet,2018,0.325
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Volcan Combi FL (16681),19.837,L,306.01,03/05/2018,7.78,15.426,Sugar Beet,CF17,Sugar Beet,2018,2.55
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Volcan Combi FL (16681),20.908,L,322.53,03/05/2018,8.2,15.426,Sugar Beet,CF26,Sugar Beet,2018,2.55
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Volcan Combi FL (16681),10.199,L,157.33,03/05/2018,4,15.426,Sugar Beet,CF3,Sugar Beet,2018,2.55
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Volcan Combi FL (16681),11.474,L,177,03/05/2018,4.5,15.426,Sugar Beet,CF4,Sugar Beet,2018,2.55
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Volcan Combi FL (16681),42.581,L,656.86,03/05/2018,16.7,15.426,Sugar Beet,CF44,Sugar Beet,2018,2.55
,,SUB TOTALS FOR Herbicides,,,,,21754.32,,,,,,,,
FH Rockcliffe FGrp,Variable Costs,Insecticides,Completed,Colt 10 CS (18708),1,L,45.61,20/09/2017,13,45.606,Rape Winter,CF52,Rape Winter,2018,0.077
FH Rockcliffe FGrp,Variable Costs,Insecticides,Completed,Colt 10 CS (18708),0.618,L,28.19,20/09/2017,8.5,45.606,Rape Winter,CF8,Rape Winter,2018,0.073
FH Rockcliffe FGrp,Variable Costs,Insecticides,Completed,Colt 10 CS (18708),1.382,L,63.02,20/09/2017,19,45.606,Rape Winter,CF9,Rape Winter,2018,0.073
FH Rockcliffe FGrp,Variable Costs,Insecticides,Completed,Colt 10 CS (18708),1,L,45.61,03/11/2017,13,45.606,Rape Winter,CF52,Rape Winter,2018,0.077
FH Rockcliffe FGrp,Variable Costs,Insecticides,Completed,Colt 10 CS (18708),0.618,L,28.19,03/11/2017,8.5,45.606,Rape Winter,CF8,Rape Winter,2018,0.073
FH Rockcliffe FGrp,Variable Costs,Insecticides,Completed,Colt 10 CS (18708),1.382,L,63.02,03/11/2017,19,45.606,Rape Winter,CF9,Rape Winter,2018,0.073
FH Rockcliffe FGrp,Variable Costs,Insecticides,Completed,Colt 10 CS (18708),0.3,L,13.51,03/06/2018,6.7,45.032,Barley Spring,CF5,Barley Spring,2018,0.045
FH Rockcliffe FGrp,Variable Costs,Insecticides,Completed,Markate 50 (13529),1.926,L,42.81,06/09/2017,13,22.229,Rape Winter,CF52,Rape Winter,2018,0.148
FH Rockcliffe FGrp,Variable Costs,Insecticides,Completed,Markate 50 (13529),1.259,L,27.99,06/09/2017,8.5,22.229,Rape Winter,CF8,Rape Winter,2018,0.148
FH Rockcliffe FGrp,Variable Costs,Insecticides,Completed,Markate 50 (13529),2.815,L,62.57,06/09/2017,19,22.229,Rape Winter,CF9,Rape Winter,2018,0.148
FH Rockcliffe FGrp,Variable Costs,Insecticides,Completed,Markate 50 (13529),0.912,L,20.26,23/02/2018,9.1,22.229,Barley Winter,CF11,Barley Winter,2018,0.1
FH Rockcliffe FGrp,Variable Costs,Insecticides,Completed,Markate 50 (13529),0.316,L,7.01,23/02/2018,3.15,22.229,Barley Winter,CF21,Barley Winter,2018,0.1
FH Rockcliffe FGrp,Variable Costs,Insecticides,Completed,Markate 50 (13529),0.256,L,5.7,23/02/2018,2.56,22.229,Barley Winter,CF24,Barley Winter,2018,0.1
FH Rockcliffe FGrp,Variable Costs,Insecticides,Completed,Markate 50 (13529),0.394,L,8.75,23/02/2018,3.93,22.229,Barley Winter,CF34,Barley Winter,2018,0.1
FH Rockcliffe FGrp,Variable Costs,Insecticides,Completed,Markate 50 (13529),0.34,L,7.55,23/02/2018,3.39,22.229,Barley Winter,CF35,Barley Winter,2018,0.1
FH Rockcliffe FGrp,Variable Costs,Insecticides,Completed,Markate 50 (13529),0.683,L,15.19,23/02/2018,6.82,22.229,Barley Winter,CF43,Barley Winter,2018,0.1
FH Rockcliffe FGrp,Variable Costs,Insecticides,Completed,Markate 50 (13529),0.486,L,10.8,23/02/2018,4.92,22.229,Wheat Winter,CF13,KWS Lili,2018,0.099
FH Rockcliffe FGrp,Variable Costs,Insecticides,Completed,Markate 50 (13529),1.136,L,25.25,23/02/2018,11.5,22.229,Wheat Winter,CF14,KWS Kerrin,2018,0.099
FH Rockcliffe FGrp,Variable Costs,Insecticides,Completed,Markate 50 (13529),0.375,L,8.35,23/02/2018,3.8,22.229,Wheat Winter,CF15,KWS Kerrin,2018,0.099
FH Rockcliffe FGrp,Variable Costs,Insecticides,Completed,Markate 50 (13529),0.321,L,7.14,23/02/2018,3.25,22.229,Wheat Winter,CF30,KWS Lili,2018,0.099
FH Rockcliffe FGrp,Variable Costs,Insecticides,Completed,Markate 50 (13529),1.238,L,27.52,23/02/2018,12.53,22.229,Wheat Winter,CF31,KWS Lili,2018,0.099
FH Rockcliffe FGrp,Variable Costs,Insecticides,Completed,Markate 50 (13529),0.543,L,12.08,23/02/2018,5.5,22.229,Wheat Winter,CF50,KWS Kerrin,2018,0.099
FH Rockcliffe FGrp,Variable Costs,Insecticides,Completed,Markate 50 (13529),0.795,L,17.68,21/03/2018,8,22.229,Wheat Winter,CF16.A,KWS Lili,2018,0.099
FH Rockcliffe FGrp,Variable Costs,Insecticides,Completed,Markate 50 (13529),1.159,L,25.76,21/03/2018,11.66,22.229,Wheat Winter,CF16.B/02,KWS Lili,2018,0.099
