Field Group,Heading Category,Heading,Status,Product Name,Quantity,Units,Value GBP,Actual/Issued Date,Application Area ha,Av Field Unit Price GBP,Crop Group,Field Defined Name,Variety,Year,Quantity per Application Area ha
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Belkar (18615),3,L,390,09/10/2018,6.64,130,Rape Winter,CF43,Rape Winter,2019,0.452
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Betanal Maxx Pro (15086),5.379,L,110.3,14/05/2019,4.8,20.504,Sugar Beet,CF13,Sugar Beet,2019,1.121
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Betanal Maxx Pro (15086),12.664,L,259.67,14/05/2019,11.3,20.504,Sugar Beet,CF14,Sugar Beet,2019,1.121
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Betanal Maxx Pro (15086),4.035,L,82.73,14/05/2019,3.6,20.504,Sugar Beet,CF27,Sugar Beet,2019,1.121
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Betanal Maxx Pro (15086),5.492,L,112.6,14/05/2019,4.9,20.504,Sugar Beet,CF33,Sugar Beet,2019,1.121
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Betanal Maxx Pro (15086),3.732,L,76.52,14/05/2019,3.33,20.504,Sugar Beet,CF34,Sugar Beet,2019,1.121
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Betanal Maxx Pro (15086),3.698,L,75.83,14/05/2019,3.3,20.504,Sugar Beet,CF35,Sugar Beet,2019,1.121
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Betanal Maxx Pro (15086),7.5,L,153.78,24/05/2019,4.8,20.504,Sugar Beet,CF13,Sugar Beet,2019,1.563
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Betanal Maxx Pro (15086),17.358,L,355.91,24/05/2019,11.3,20.504,Sugar Beet,CF14,Sugar Beet,2019,1.536
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Betanal Maxx Pro (15086),3.195,L,65.52,24/05/2019,2.5,20.504,Sugar Beet,CF24,Sugar Beet,2019,1.278
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Betanal Maxx Pro (15086),3.553,L,72.86,24/05/2019,2.78,20.504,Sugar Beet,CF25.A,Sugar Beet,2019,1.278
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Betanal Maxx Pro (15086),5.752,L,117.93,24/05/2019,4.5,20.504,Sugar Beet,CF32,Sugar Beet,2019,1.278
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Betanal Maxx Pro (15086),7.527,L,154.33,24/05/2019,4.9,20.504,Sugar Beet,CF33,Sugar Beet,2019,1.536
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Betanal Maxx Pro (15086),5.115,L,104.88,24/05/2019,3.33,20.504,Sugar Beet,CF34,Sugar Beet,2019,1.536
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Betanal Maxx Pro (15086),6,L,123.03,04/06/2019,4.8,20.504,Sugar Beet,CF13,Sugar Beet,2019,1.25
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Betanal Maxx Pro (15086),3.011,L,61.74,04/06/2019,2.5,20.504,Sugar Beet,CF24,Sugar Beet,2019,1.204
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Betanal Maxx Pro (15086),3.348,L,68.65,04/06/2019,2.78,20.504,Sugar Beet,CF25.A,Sugar Beet,2019,1.204
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Betanal Maxx Pro (15086),4.336,L,88.9,04/06/2019,3.6,20.504,Sugar Beet,CF27,Sugar Beet,2019,1.204
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Betanal Maxx Pro (15086),5.42,L,111.12,04/06/2019,4.5,20.504,Sugar Beet,CF32,Sugar Beet,2019,1.204
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Betanal Maxx Pro (15086),5.901,L,121,04/06/2019,4.9,20.504,Sugar Beet,CF33,Sugar Beet,2019,1.204
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Betanal Maxx Pro (15086),4.01,L,82.23,04/06/2019,3.33,20.504,Sugar Beet,CF34,Sugar Beet,2019,1.204
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Betanal Maxx Pro (15086),3.974,L,81.49,04/06/2019,3.3,20.504,Sugar Beet,CF35,Sugar Beet,2019,1.204
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Betanal Maxx Pro (15086),3.497,L,71.69,21/06/2019,2.5,20.504,Sugar Beet,CF24,Sugar Beet,2019,1.399
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Betanal Maxx Pro (15086),3.888,L,79.72,21/06/2019,2.78,20.504,Sugar Beet,CF25.A,Sugar Beet,2019,1.399
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Betanal Maxx Pro (15086),4.615,L,94.64,21/06/2019,3.3,20.504,Sugar Beet,CF35,Sugar Beet,2019,1.399
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Betasana SC (14209),5.954,L,89.63,21/06/2019,4.9,15.054,Sugar Beet,CF33,Sugar Beet,2019,1.215
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Betasana SC (14209),4.046,L,60.91,21/06/2019,3.33,15.054,Sugar Beet,CF34,Sugar Beet,2019,1.215
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Centurion Max (17911),12,L,248.65,04/06/2019,11.3,20.721,Sugar Beet,CF14,Sugar Beet,2019,1.062
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Centurion Max (17911),5,L,103.61,21/06/2019,4.5,20.721,Sugar Beet,CF32,Sugar Beet,2019,1.111
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Falcon (16459),6.16,L,109.16,14/09/2018,9.55,17.72,Rape Winter,CF16.A,Rape Winter,2019,0.645
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Falcon (16459),10.037,L,177.86,14/09/2018,15.56,17.72,Rape Winter,CF18,Rape Winter,2019,0.645
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Falcon (16459),2.019,L,35.78,14/09/2018,3.13,17.72,Rape Winter,CF21,Rape Winter,2019,0.645
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Falcon (16459),4.283,L,75.9,14/09/2018,6.64,17.72,Rape Winter,CF43,Rape Winter,2019,0.645
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Finish Sx (18762),562.5,g,132.1,23/03/2019,13.6,0.235,Wheat Winter,CF52,Wheat 1st Year,2019,41.36
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Finish Sx (18762),352.941,g,83.5,29/04/2019,4.8,0.237,Wheat Winter,CF3,Wheat 1st Year,2019,73.529
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Finish Sx (18762),308.824,g,73.06,29/04/2019,4.2,0.237,Wheat Winter,CF4,Wheat 1st Year,2019,73.529
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Finish Sx (18762),275.735,g,65.24,29/04/2019,3.75,0.237,Wheat Winter,CF7,Wheat 1st Year,2019,73.529
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Finish Sx (18762),278.81,g,65.96,30/04/2019,4.2,0.237,Barley Spring,CF10,Barley Spring,2019,66.383
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Finish Sx (18762),856.346,g,202.6,30/04/2019,12.9,0.237,Barley Spring,CF16.B/02,Barley Spring,2019,66.383
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Finish Sx (18762),0,g,0,30/04/2019,0,0,Barley Spring,CF16.C/03,Barley Spring,2019,0
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Finish Sx (18762),431.492,g,102.09,30/04/2019,6.5,0.237,Barley Spring,CF2.B/02,Barley Spring,2019,66.383
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Finish Sx (18762),526.421,g,124.55,30/04/2019,7.93,0.237,Barley Spring,CF26,Barley Spring,2019,66.383
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Finish Sx (18762),312.002,g,73.82,30/04/2019,4.7,0.237,Barley Spring,CF28.B/02,Barley Spring,2019,66.383
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Finish Sx (18762),209.772,g,49.63,30/04/2019,3.16,0.237,Barley Spring,CF29,Barley Spring,2019,66.383
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Finish Sx (18762),1002.39,g,237.16,30/04/2019,15.1,0.237,Barley Spring,CF44,Barley Spring,2019,66.383
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Finish Sx (18762),132.767,g,31.41,30/04/2019,2,0.237,Barley Spring,CF5.B/02,Barley Spring,2019,66.383
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Finish Sx (18762),1312.5,g,310.53,30/04/2019,17.9,0.237,Barley Winter,CF55,Barley Winter,2019,73.324
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Fox (11981),8,L,119.43,24/11/2018,15.56,14.928,Rape Winter,CF18,Rape Winter,2019,0.514
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Goltix 70 SC (16638),4.611,L,87.9,14/05/2019,4.8,19.063,Sugar Beet,CF13,Sugar Beet,2019,0.961
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Goltix 70 SC (16638),10.855,L,206.93,14/05/2019,11.3,19.063,Sugar Beet,CF14,Sugar Beet,2019,0.961
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Goltix 70 SC (16638),3.458,L,65.92,14/05/2019,3.6,19.063,Sugar Beet,CF27,Sugar Beet,2019,0.961
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Goltix 70 SC (16638),4.707,L,89.73,14/05/2019,4.9,19.063,Sugar Beet,CF33,Sugar Beet,2019,0.961
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Goltix 70 SC (16638),3.199,L,60.98,14/05/2019,3.33,19.063,Sugar Beet,CF34,Sugar Beet,2019,0.961
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Goltix 70 SC (16638),3.17,L,60.43,14/05/2019,3.3,19.063,Sugar Beet,CF35,Sugar Beet,2019,0.961
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Goltix 70 SC (16638),7.5,L,142.97,24/05/2019,4.8,19.063,Sugar Beet,CF13,Sugar Beet,2019,1.563
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Goltix 70 SC (16638),17.358,L,330.89,24/05/2019,11.3,19.063,Sugar Beet,CF14,Sugar Beet,2019,1.536
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Goltix 70 SC (16638),3.195,L,60.91,24/05/2019,2.5,19.063,Sugar Beet,CF24,Sugar Beet,2019,1.278
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Goltix 70 SC (16638),3.553,L,67.73,24/05/2019,2.78,19.063,Sugar Beet,CF25.A,Sugar Beet,2019,1.278
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Goltix 70 SC (16638),5.752,L,109.64,24/05/2019,4.5,19.063,Sugar Beet,CF32,Sugar Beet,2019,1.278
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Goltix 70 SC (16638),7.527,L,143.48,24/05/2019,4.9,19.063,Sugar Beet,CF33,Sugar Beet,2019,1.536
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Goltix 70 SC (16638),5.115,L,97.51,24/05/2019,3.33,19.063,Sugar Beet,CF34,Sugar Beet,2019,1.536
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Goltix 70 SC (16638),7.5,L,142.97,04/06/2019,4.8,19.063,Sugar Beet,CF13,Sugar Beet,2019,1.563
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Goltix 70 SC (16638),1.255,L,23.91,04/06/2019,2.5,19.063,Sugar Beet,CF24,Sugar Beet,2019,0.502
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Goltix 70 SC (16638),1.395,L,26.59,04/06/2019,2.78,19.063,Sugar Beet,CF25.A,Sugar Beet,2019,0.502
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Goltix 70 SC (16638),1.807,L,34.44,04/06/2019,3.6,19.063,Sugar Beet,CF27,Sugar Beet,2019,0.502
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Goltix 70 SC (16638),2.258,L,43.05,04/06/2019,4.5,19.063,Sugar Beet,CF32,Sugar Beet,2019,0.502
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Goltix 70 SC (16638),2.459,L,46.87,04/06/2019,4.9,19.063,Sugar Beet,CF33,Sugar Beet,2019,0.502
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Goltix 70 SC (16638),1.671,L,31.85,04/06/2019,3.33,19.063,Sugar Beet,CF34,Sugar Beet,2019,0.502
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Goltix 70 SC (16638),1.656,L,31.57,04/06/2019,3.3,19.063,Sugar Beet,CF35,Sugar Beet,2019,0.502
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Goltix 70 SC (16638),1.457,L,27.77,21/06/2019,2.5,19.063,Sugar Beet,CF24,Sugar Beet,2019,0.583
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Goltix 70 SC (16638),1.62,L,30.88,21/06/2019,2.78,19.063,Sugar Beet,CF25.A,Sugar Beet,2019,0.583
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Goltix 70 SC (16638),1.923,L,36.66,21/06/2019,3.3,19.063,Sugar Beet,CF35,Sugar Beet,2019,0.583
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Herold (16195),0.167,L,10.99,23/10/2018,0.56,65.849,Arable Stewardship,CF53.A,Arable Stewardship,2019,0.298
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Herold (16195),0,L,0,23/10/2018,0,0,Arable Stewardship,CF54.A,Arable Stewardship,2019,0
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Herold (16195),2.475,L,162.96,23/10/2018,8.3,65.849,Barley Winter,CF42,Barley Winter,2019,0.298
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Herold (16195),2.368,L,155.9,23/10/2018,7.94,65.849,Barley Winter,CF53.B/02,Barley Winter,2019,0.298
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Herold (16195),2.475,L,162.96,23/10/2018,8.3,65.849,Barley Winter,CF54.B/02,Barley Winter,2019,0.298
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Herold (16195),5.516,L,363.23,23/10/2018,18.5,65.849,Barley Winter,CF55,Barley Winter,2019,0.298
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Herold (16195),2.378,L,156.58,23/10/2018,7.78,65.849,Wheat Winter,CF17,Wheat 1st Year,2019,0.306
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Herold (16195),1.223,L,80.5,23/10/2018,4,65.849,Wheat Winter,CF3,Wheat 1st Year,2019,0.306
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Herold (16195),1.375,L,90.57,23/10/2018,4.5,65.849,Wheat Winter,CF4,Wheat 1st Year,2019,0.306
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Herold (16195),3.973,L,261.63,23/10/2018,13,65.849,Wheat Winter,CF52,Wheat 1st Year,2019,0.306
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Herold (16195),1.146,L,75.47,23/10/2018,3.75,65.849,Wheat Winter,CF7,Wheat 1st Year,2019,0.306
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Herold (16195),2.598,L,171.07,23/10/2018,8.5,65.849,Wheat Winter,CF8,Wheat 1st Year,2019,0.306
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Herold (16195),5.807,L,382.39,23/10/2018,19,65.849,Wheat Winter,CF9,Wheat 1st Year,2019,0.306
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Herold (16195),0.131,L,8.65,27/02/2019,0.78,65.849,Arable Stewardship,CF28.A,Arable Stewardship,2019,0.168
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Herold (16195),0.213,L,14.04,27/02/2019,1.27,65.849,Arable Stewardship,CF5.A,Arable Stewardship,2019,0.168
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Herold (16195),0.705,L,46.4,27/02/2019,4.2,65.849,Barley Spring,CF10,Barley Spring,2019,0.168
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Herold (16195),2.164,L,142.5,27/02/2019,12.9,65.849,Barley Spring,CF16.B/02,Barley Spring,2019,0.168
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Herold (16195),0,L,0,27/02/2019,0,0,Barley Spring,CF16.C/03,Barley Spring,2019,0
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Herold (16195),1.09,L,71.8,27/02/2019,6.5,65.849,Barley Spring,CF2.B/02,Barley Spring,2019,0.168
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Herold (16195),1.33,L,87.6,27/02/2019,7.93,65.849,Barley Spring,CF26,Barley Spring,2019,0.168
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Herold (16195),0.657,L,43.27,27/02/2019,3.92,65.849,Barley Spring,CF28.B/02,Barley Spring,2019,0.168
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Herold (16195),0.587,L,38.66,27/02/2019,3.5,65.849,Barley Spring,CF29,Barley Spring,2019,0.168
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Herold (16195),2.533,L,166.8,27/02/2019,15.1,65.849,Barley Spring,CF44,Barley Spring,2019,0.168
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Herold (16195),0.089,L,5.85,27/02/2019,0.53,65.849,Barley Spring,CF5.B/02,Barley Spring,2019,0.168
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Kyleo (16567),20,L,102.1,05/11/2018,4.9,5.105,Sugar Beet,CF33,Sugar Beet,2019,4.082
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Kyleo (16567),1.699,L,8.67,22/01/2019,0.42,5.105,Arable Stewardship,CF25.B/02,Arable Stewardship,2019,4.045
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Kyleo (16567),19.416,L,99.12,22/01/2019,4.8,5.105,Sugar Beet,CF13,Sugar Beet,2019,4.045
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Kyleo (16567),45.709,L,233.34,22/01/2019,11.3,5.105,Sugar Beet,CF14,Sugar Beet,2019,4.045
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Kyleo (16567),10.113,L,51.62,22/01/2019,2.5,5.105,Sugar Beet,CF24,Sugar Beet,2019,4.045
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Kyleo (16567),11.245,L,57.41,22/01/2019,2.78,5.105,Sugar Beet,CF25.A,Sugar Beet,2019,4.045
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Kyleo (16567),13.47,L,68.76,22/01/2019,3.33,5.105,Sugar Beet,CF34,Sugar Beet,2019,4.045
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Kyleo (16567),13.349,L,68.14,22/01/2019,3.3,5.105,Sugar Beet,CF35,Sugar Beet,2019,4.045
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Liaison (17089),24.727,L,57.26,29/09/2018,8.5,2.316,Wheat Winter,CF8,Wheat 1st Year,2019,2.909
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Liaison (17089),55.273,L,127.99,29/09/2018,19,2.316,Wheat Winter,CF9,Wheat 1st Year,2019,2.909
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Liaison (17089),3.051,L,7.06,30/09/2018,0.83,2.316,Arable Stewardship,CF28.A,Arable Stewardship,2019,3.661
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Liaison (17089),17.313,L,40.09,30/09/2018,4.73,2.316,Arable Stewardship,CF5.A,Arable Stewardship,2019,3.661
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Liaison (17089),42.685,L,98.84,30/09/2018,11.66,2.316,Barley Spring,CF16.B/02,Barley Spring,2019,3.661
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Liaison (17089),15.375,L,35.6,30/09/2018,4.2,2.316,Barley Spring,CF16.C/03,Barley Spring,2019,3.661
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Liaison (17089),18.707,L,43.32,30/09/2018,5.11,2.316,Barley Spring,CF2.B/02,Barley Spring,2019,3.661
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Liaison (17089),15.253,L,35.32,30/09/2018,4.17,2.316,Barley Spring,CF28.B/02,Barley Spring,2019,3.661
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Liaison (17089),12.813,L,29.67,30/09/2018,3.5,2.316,Barley Spring,CF29,Barley Spring,2019,3.661
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Liaison (17089),7.214,L,16.7,30/09/2018,1.97,2.316,Barley Spring,CF5.B/02,Barley Spring,2019,3.661
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Liaison (17089),47.59,L,110.2,30/09/2018,13,2.316,Wheat Winter,CF52,Wheat 1st Year,2019,3.661
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Liaison (17089),8.889,L,20.58,05/11/2018,3.6,2.316,Sugar Beet,CF27,Sugar Beet,2019,2.469
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Liaison (17089),11.111,L,25.73,05/11/2018,4.5,2.316,Sugar Beet,CF32,Sugar Beet,2019,2.469
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Liaison (17089),37.994,L,81.53,04/07/2019,9.55,2.146,Rape Winter,CF16.A,Rape Winter,2019,3.978
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Liaison (17089),62.461,L,134.03,04/07/2019,15.7,2.146,Rape Winter,CF18,Rape Winter,2019,3.978
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Liaison (17089),13.129,L,28.17,04/07/2019,3.3,2.146,Rape Winter,CF21,Rape Winter,2019,3.978
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Liaison (17089),26.417,L,56.69,04/07/2019,6.64,2.146,Rape Winter,CF43,Rape Winter,2019,3.978
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Parish (17464),3.7,L,77.7,09/10/2018,6.64,21,Rape Winter,CF43,Rape Winter,2019,0.557
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Rosate 360 TF (17682),0.914,L,2.06,22/01/2019,0.78,2.25,Arable Stewardship,CF28.A,Arable Stewardship,2019,1.166
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Rosate 360 TF (17682),5.515,L,12.41,22/01/2019,4.73,2.25,Arable Stewardship,CF5.A,Arable Stewardship,2019,1.166
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Rosate 360 TF (17682),15.044,L,33.85,22/01/2019,12.9,2.25,Barley Spring,CF16.B/02,Barley Spring,2019,1.166
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Rosate 360 TF (17682),0,L,0,22/01/2019,0,0,Barley Spring,CF16.C/03,Barley Spring,2019,0
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Rosate 360 TF (17682),7.58,L,17.06,22/01/2019,6.5,2.25,Barley Spring,CF2.B/02,Barley Spring,2019,1.166
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Rosate 360 TF (17682),4.568,L,10.28,22/01/2019,3.92,2.25,Barley Spring,CF28.B/02,Barley Spring,2019,1.166
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Rosate 360 TF (17682),4.082,L,9.18,22/01/2019,3.5,2.25,Barley Spring,CF29,Barley Spring,2019,1.166
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Rosate 360 TF (17682),2.298,L,5.17,22/01/2019,1.97,2.25,Barley Spring,CF5.B/02,Barley Spring,2019,1.166
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Safari Lite WSB (18784),674.428,g,95.7,04/06/2019,2.5,0.142,Sugar Beet,CF24,Sugar Beet,2019,269.771
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Safari Lite WSB (18784),749.964,g,106.41,04/06/2019,2.78,0.142,Sugar Beet,CF25.A,Sugar Beet,2019,269.771
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Safari Lite WSB (18784),971.176,g,137.8,04/06/2019,3.6,0.142,Sugar Beet,CF27,Sugar Beet,2019,269.771
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Safari Lite WSB (18784),1213.97,g,172.25,04/06/2019,4.5,0.142,Sugar Beet,CF32,Sugar Beet,2019,269.771
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Safari Lite WSB (18784),1321.879,g,187.57,04/06/2019,4.9,0.142,Sugar Beet,CF33,Sugar Beet,2019,269.771
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Safari Lite WSB (18784),898.338,g,127.47,04/06/2019,3.33,0.142,Sugar Beet,CF34,Sugar Beet,2019,269.771
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Safari Lite WSB (18784),890.245,g,126.32,04/06/2019,3.3,0.142,Sugar Beet,CF35,Sugar Beet,2019,269.771
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Safari Lite WSB (18784),734.265,g,104.19,21/06/2019,2.5,0.142,Sugar Beet,CF24,Sugar Beet,2019,293.706
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Safari Lite WSB (18784),816.503,g,115.86,21/06/2019,2.78,0.142,Sugar Beet,CF25.A,Sugar Beet,2019,293.706
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Safari Lite WSB (18784),1500.365,g,212.89,21/06/2019,4.9,0.142,Sugar Beet,CF33,Sugar Beet,2019,306.197
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Safari Lite WSB (18784),1019.635,g,144.68,21/06/2019,3.33,0.142,Sugar Beet,CF34,Sugar Beet,2019,306.197
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Safari Lite WSB (18784),969.23,g,137.53,21/06/2019,3.3,0.142,Sugar Beet,CF35,Sugar Beet,2019,293.706
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Surrender (16169),15.216,L,33.27,15/09/2018,4.8,2.187,Sugar Beet,CF13,Sugar Beet,2019,3.17
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Surrender (16169),35.821,L,78.32,15/09/2018,11.3,2.187,Sugar Beet,CF14,Sugar Beet,2019,3.17
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Surrender (16169),7.925,L,17.33,15/09/2018,2.5,2.187,Sugar Beet,CF24,Sugar Beet,2019,3.17
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Surrender (16169),8.812,L,19.27,15/09/2018,2.78,2.187,Sugar Beet,CF25.A,Sugar Beet,2019,3.17
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Surrender (16169),11.412,L,24.95,15/09/2018,3.6,2.187,Sugar Beet,CF27,Sugar Beet,2019,3.17
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Surrender (16169),14.265,L,31.19,15/09/2018,4.5,2.187,Sugar Beet,CF32,Sugar Beet,2019,3.17
